aakb-1,0.0143172406203618,4.24155631715967,7.62760590040869
abcf-3,0.00597583752972694,4.96944022167693,6.64173725344695
acdh-13,0.0431650085110524,5.6550121406955,3.93086670605597
acdh-9,0.0320752807660433,3.05649205580501,4.82912439717941
acl-3,0.0258200481742798,7.30979286313815,3.1339843727617
acr-16,0.0339027531732832,5.6395648395467,-8.91266662756885
acs-11,0.000245669685894825,5.48002805566209,9.00482726266029
ada-2,0.0410519240290606,7.91722647956717,-2.56514230186976
ain-2,0.0321809513313682,5.78099576156009,2.7072505882266
alh-11,0.0119026140310147,4.33326383296889,7.73795279905757
alh-7,0.046935663588515,4.82540207245406,-4.57872277380165
aly-1,0.0189193583365773,5.76200192560778,3.8928467269618
apa-2,0.00360588060084474,4.08092453247819,6.77429670619151
apm-3,0.0158581269016621,5.11746932810135,5.77136163174832
arrd-19,0.0372074166277748,3.21469408309838,6.32019237869587
arrd-2,0.0113302644883242,4.65782429256572,4.67867283023453
atg-2,0.00185268202911663,3.89393727498847,5.86075262108518
athp-1,0.00581055065956434,4.47344422137906,5.31511738366404
B0041.3,0.000520958801306072,4.83314837286901,8.30316630531434
B0205.6,0.000175067318148762,5.67021996942756,7.15558249945273
B0281.5,0.0401418249462698,6.83344849018939,2.9139486629534
B0334.15,0.00225828081215187,4.50568102231475,6.58523013805827
B0361.2,0.0000295536160263152,8.58251455879098,4.75417537974962
B0361.9,0.000563817188608656,4.82029320012481,8.2889963630802
B0365.1,0.00243527836833698,4.47222897405389,7.89753367515035
B0412.3,0.00035885053862926,4.53405448922841,7.33954957085466
B0432.8,0.0165171208911668,3.42121123642161,5.18317855797585
B0564.7,0.0194484042965101,5.92688743233703,4.19331122447781
bath-39,0.00896695636014456,4.02256220522989,7.37061585019844
bet-1,0.00421333907201439,4.918516929772,6.26010966323074
bicd-1,0.0337434858576153,3.18516212947019,6.27755722863628
C01B10.8,0.0243696008176659,6.61507936391062,3.80445330256281
C01B12.2,0.00530574925556721,4.14615519027384,7.51766306717379
C01G10.9,0.0196019830516316,4.28933097744371,-6.69469994047488
C01G6.3,0.0450889094641352,9.47432815319756,-1.45861304371605
C04A11.2,0.000290247732641494,5.20159977369451,8.70606544872703
C04E6.11,0.00268297998577939,4.19706772715643,7.57807284379564
C05C8.1,0.0000135546473691305,6.2894046501242,8.45749535607286
C05D11.10,0.0215504843573392,6.43596989212811,4.07793862618799
C05D11.13,0.00951043623253503,4.11367193331663,6.40270450778328
C05D11.9,0.024796116266489,5.84215374266359,4.30921672461415
C05D2.10,0.000118927607423357,5.53477623038983,8.18565727671936
C05D9.7,0.0016899093090829,4.51358492825934,7.94407682210337
C06A1.4,0.0000565268409440378,5.37085985987558,8.62522417237884
C06A5.3,0.0378169505273773,7.04211762592662,2.88646158341581
C06E7.4,0.0356709948272345,4.96316699710373,-6.59510723624282
C06G3.5,0.0331024842227194,5.23285396676436,4.46985976280716
C06G3.9,0.0107242356785755,4.14266276566987,7.51436233153402
C07A12.7,0.0225894489771806,3.82533721529946,5.59586576144307
C07D10.5,0.0474177647408959,4.9189593842553,4.13067455275317
C08A9.6,0.00280676763063306,4.73680044703244,8.1961856285883
C08F8.9,0.0046520220727111,3.96715042855099,7.30170934758055
C09B8.5,0.000587709543445246,6.09335123924991,7.69312290778821
C10B5.1,0.000179995905759132,5.30740775972433,8.15417094057641
C13B4.1,0.0451575308848982,4.75516117883733,4.45216234477715
C13F10.2,0.00216481857687621,4.98679922944062,6.49198448955338
C14B1.7,0.00618183836773041,4.10722399541046,6.79260019885916
C14B1.9,0.0000374673901133097,8.01119492061649,5.00420240891419
C14C10.4,0.0240616803672182,3.75751191848716,7.04451304069089
C14C10.6,0.010058001850233,4.36460447306344,7.77306008363705
C15C7.7,0.0033420010680855,4.59470617367898,8.03643901541414
C15C8.4,0.0132648957931074,6.6909482705145,4.35751638420105
C16A3.6,0.00362298712023329,5.37312219145548,6.78326822595846
C16C10.2,0.0136259668873214,6.52834840805482,3.64505274764931
C16C8.11,0.0418215955338419,5.74211828451049,3.27663787429895
C16C8.12,0.0399566535909588,4.35589988963758,4.4908513742979
C16C8.16,0.00195333507236265,4.48100674534,7.90732276032428
C16C8.5,0.0249529203923514,4.08664645471148,4.66473856648286
C17H11.2,0.00610496936958546,5.95030512335164,5.3661097047943
C18C4.5,0.0314513090808499,3.61783950707905,6.8659582793585
C18D11.3,0.0048242520246039,5.61329578463179,4.91944771821199
C18H2.2,0.0382962086135442,3.05878543571214,6.08713281534194
C25A1.4,0.0222831208875122,8.01039115758692,-2.03114829100431
C25G4.2,0.0256826355364153,4.08293305141584,6.20825693314928
C25H3.14,0.0000988584876422928,5.52789988543732,9.05645951247059
C25H3.17,0.00899033720400515,4.48066810318693,7.9046868105587
C25H3.3,0.0101617750640849,3.57950322030151,6.81402286307507
C26E6.12,0.000506226003432012,5.79536562879883,6.50967509008527
C27A12.9,0.0134871387216538,3.94205607214707,7.26931543818675
C27A7.5,0.0000177806636428101,5.82205617286292,9.36755765218348
C27C12.1,0.0427507854503119,6.57932145189552,4.04788678565371
C29E4.15,0.032230968116238,6.2447524842526,4.87532895780198
C29E4.9,0.0376368101855095,3.99471439526894,5.97242312987019
C32D5.12,0.00767483294725896,5.32804176575226,8.84269011956085
C33A12.7,0.014269185743556,6.07434797738113,5.75589137816238
C33C12.9,0.0126311888890529,3.33007378426307,5.22589297074361
C34B7.1,0.0492646436277409,3.81170792604062,7.11204229795954
C35B1.2,0.000572908892859937,4.95581854574264,7.76186480179478
C35B1.5,0.0341954399167278,4.22015614309258,7.6019428608826
C35D10.17,0.00320980666916716,4.45748810313859,7.87927798643264
C36C9.1,0.0177477155493443,5.84121825287199,4.28593555449056
C37C3.1,0.0320870891621892,4.67476843980437,4.80880044201352
C38D4.1,0.00369927011303883,5.02601850207771,8.51544555810244
C38D4.9,0.00493098466004778,3.87369683321591,7.18857473583216
C39B5.2,0.0149714517780272,4.18638530945505,6.40687552993301
C42C1.11,0.000132480155521234,7.43446755033261,6.40589402040739
C43H6.1,0.0116412526711503,4.19153936296705,7.57200645212981
C47E12.7,0.0107528778732407,3.88211282994892,6.38554172691191
C50B6.3,0.0282645638626619,6.71830147203476,2.7784519161826
C50E3.12,0.0203838878843685,4.67805542088856,8.13101001924804
C53A5.16,0.000328095691710078,5.80182216071738,9.34626339636323
C53A5.6,0.0102382061865212,3.49476251083757,6.70093814151759
C55B7.11,0.000505417761888609,6.45905219674281,6.16052209478639
C55C3.5,0.00878190694858947,5.28828935414866,6.66514707984028
C56C10.10,0.038107540330946,3.25421562204695,6.37608493102497
C56G7.3,0.017672699054507,3.59730662752313,5.85183554834596
capg-2,0.0156206332923843,7.14177012204065,3.26815933436749
cdc-25.3,0.0356393015959836,3.10600357182701,3.6230444868281
cdl-1,0.0372254917740966,9.23856996838426,-1.41399939959374
cdtl-7,0.0419211913340918,5.56931020324213,3.87245406432266
ced-2,0.0414708170204362,7.05954995964988,2.28049876211447
ced-3,0.0201450825029103,3.784002074946,5.12460303853895
ceh-40,0.0426511926611713,5.3944987348187,3.88814638163775
cey-2,0.0144315325253334,9.79305736517516,2.08094390981373
chd-3,0.0392927581207072,3.55188643719142,3.58548840426051
chin-1,0.012464140205582,6.52658325519938,4.03047491521945
